,Open,High,Low,Close,Headlines,Average Mean,Differential,Sentiment,Polarity
2017-07-07,964.659973,974.400024,959.0200199999999,965.1400150000001,"Amazon’s Kindle e-readers and tablets have been able to play music for years, and there are a few ways to move your listening library to a new device.",951.6891038500008,15.380004000000099,1,0.14545454545454545
2017-07-08,964.659973,974.400024,959.0200199999999,965.1400150000001,"Amazon’s Kindle e-readers and tablets have been able to play music for years, and there are a few ways to move your listening library to a new device.",952.8723039300007,15.380004000000099,1,0.14545454545454545
2017-07-09,964.659973,974.400024,959.0200199999999,965.1400150000001,"Amazon’s Kindle e-readers and tablets have been able to play music for years, and there are a few ways to move your listening library to a new device.",954.0555040100007,15.380004000000099,1,0.14545454545454545
2017-07-10,985.0,999.4400019999999,983.5,996.4699710000001,"Amazon’s annual deals blowout, Prime Day, is back again — but not all the deals are worthwhile. Luckily, we can help.",955.5520036500006,15.940001999999936,1,0.27777777777777773
2017-07-11,993.0,995.98999,983.7199710000001,994.1300050000001,"The authorities said the smart home device made an emergency call, but Amazon and a 911 official said that was not plausible.",957.0251036300007,12.270018999999934,0,-0.017857142857142863
2017-07-12,993.0,995.98999,983.7199710000001,994.1300050000001,"The authorities said the smart home device made an emergency call, but Amazon and a 911 official said that was not plausible.",958.4982036100006,12.270018999999934,0,-0.017857142857142863
2017-07-13,993.0,995.98999,983.7199710000001,994.1300050000001,"The authorities said the smart home device made an emergency call, but Amazon and a 911 official said that was not plausible.",959.3712034900007,12.270018999999934,0,-0.017857142857142863
2017-07-14,993.0,995.98999,983.7199710000001,994.1300050000001,"The authorities said the smart home device made an emergency call, but Amazon and a 911 official said that was not plausible.",960.2197032500006,12.270018999999934,0,-0.017857142857142863
2017-07-15,993.0,995.98999,983.7199710000001,994.1300050000001,"The authorities said the smart home device made an emergency call, but Amazon and a 911 official said that was not plausible.",961.1782030100006,12.270018999999934,0,-0.017857142857142863
2017-07-16,993.0,995.98999,983.7199710000001,994.1300050000001,"The authorities said the smart home device made an emergency call, but Amazon and a 911 official said that was not plausible.",962.1367027700005,12.270018999999934,0,-0.017857142857142863
2017-07-17,993.0,995.98999,983.7199710000001,994.1300050000001,"The authorities said the smart home device made an emergency call, but Amazon and a 911 official said that was not plausible.",963.0952025300005,12.270018999999934,0,-0.017857142857142863
2017-07-18,1006.0,1026.030029,1004.0,1024.449951,The company’s acquisition of Whole Foods sets up a clash between two vastly different visions for the future of labor.,964.3569017500006,22.030029000000013,1,0.06666666666666667
2017-07-19,1006.0,1026.030029,1004.0,1024.449951,The company’s acquisition of Whole Foods sets up a clash between two vastly different visions for the future of labor.,965.6186009700006,22.030029000000013,1,0.06666666666666667
2017-07-20,1031.589966,1034.969971,1022.5200199999999,1028.699951,"“The Last Tycoon,” a nine-episode series, is the latest good-looking attempt to adapt F. Scott Fitzgerald for the screen.",966.9228001900005,12.449951000000056,1,0.25
2017-07-21,1021.2800289999999,1026.099976,1011.0,1025.670044,"If China truly wants to be a climate leader, it needs to address its global climate footprint.",968.1967003400006,15.09997599999997,1,0.1
2017-07-22,1021.2800289999999,1026.099976,1011.0,1025.670044,"If China truly wants to be a climate leader, it needs to address its global climate footprint.",969.4706004900005,15.09997599999997,1,0.1
2017-07-23,1021.2800289999999,1026.099976,1011.0,1025.670044,"If China truly wants to be a climate leader, it needs to address its global climate footprint.",970.7445006400005,15.09997599999997,1,0.1
2017-07-24,1021.2800289999999,1026.099976,1011.0,1025.670044,"If China truly wants to be a climate leader, it needs to address its global climate footprint.",972.0184007900004,15.09997599999997,1,0.1
2017-07-25,1021.2800289999999,1026.099976,1011.0,1025.670044,"If China truly wants to be a climate leader, it needs to address its global climate footprint.",973.2923009400005,15.09997599999997,1,0.1
2017-07-26,1043.199951,1053.199951,1043.199951,1052.800049,The American tech behemoth may be seeking to tailor its widely used voice recognition system to an Australian audience.,974.8375011400004,10.0,0,-0.03333333333333333
2017-07-27,1069.550049,1083.310059,1040.180054,1046.0,"This streaming series, inspired by the F. Scott Fitzgerald novel, stars Matt Bomer, Kelsey Grammer and Lily Collins.// Wall Street would probably have pummeled any other retailer that turned in the kind of performance Amazon reported Thursday: profits that were less than a third of what analysts had expected.",976.3147008500003,43.13000499999998,1,0.04166666666666667
2017-07-28,1012.1400150000001,1032.849976,1001.0,1020.0399779999999,"The company already has one of the most spectacular records in stock market history, enriching investors and making its founder a wealthy man.",977.5323003400003,31.84997599999997,1,0.5333333333333333
2017-07-29,1012.1400150000001,1032.849976,1001.0,1020.0399779999999,"The company already has one of the most spectacular records in stock market history, enriching investors and making its founder a wealthy man.",978.7498998300003,31.84997599999997,1,0.5333333333333333
2017-07-30,1012.1400150000001,1032.849976,1001.0,1020.0399779999999,"The company already has one of the most spectacular records in stock market history, enriching investors and making its founder a wealthy man.",979.9674993200003,31.84997599999997,1,0.5333333333333333
2017-07-31,1019.0499880000001,1019.0499880000001,987.0200199999999,987.7800289999999,"“Increasingly, if you win on Amazon, you win, period,” a beverage executive says.",980.8624993200003,32.02996800000017,1,0.8
2017-08-01,996.1099849999999,1006.400024,991.580017,996.1900019999999,"The American company’s local partner tells customers not to offer ways to dodge China’s internet filters, as a new cybersecurity law takes effect.// The series from Will Packer sounds like the reverse of HBO’s “Confederate.” It will depict a separate country founded by former slaves.",981.8415990500004,14.820007000000032,1,0.03409090909090909
2017-08-02,1001.7700199999999,1003.2100220000001,981.7299800000001,995.8900150000001,New movies and TV shows are added to streaming platforms each month. Here are the titles we think are most interesting in August.// Amazon’s nationwide jobs fair on Wednesday offered a vivid illustration of its ascendance and seemingly insatiable need for workers to fuel its growth.,982.8176989100003,21.480042000000026,1,0.3922727272727272
2017-08-03,999.4699710000001,999.5,984.590027,986.919983,Here’s what you need to know to start your day.,983.7040984500003,14.909973000000036,0,0.0
2017-08-04,999.4699710000001,999.5,984.590027,986.919983,Here’s what you need to know to start your day.,984.5904979900002,14.909973000000036,0,0.0
2017-08-05,999.4699710000001,999.5,984.590027,986.919983,Here’s what you need to know to start your day.,985.2758977700003,14.909973000000036,0,0.0
2017-08-06,999.4699710000001,999.5,984.590027,986.919983,Here’s what you need to know to start your day.,985.9612975500003,14.909973000000036,0,0.0
2017-08-07,999.4699710000001,999.5,984.590027,986.919983,Here’s what you need to know to start your day.,986.6466973300003,14.909973000000036,0,0.0
2017-08-08,999.4699710000001,999.5,984.590027,986.919983,Here’s what you need to know to start your day.,987.3320971100003,14.909973000000036,0,0.0
2017-08-09,999.4699710000001,999.5,984.590027,986.919983,Here’s what you need to know to start your day.,987.7189971400003,14.909973000000036,0,0.0
2017-08-10,976.2999880000001,979.8599849999999,954.679993,956.919983,"The streaming service has extensive film and TV series offerings from India’s movie industry, but it’s not one-stop shopping.",987.8058971700002,25.17999199999997,0,0.0
2017-08-11,976.2999880000001,979.8599849999999,954.679993,956.919983,"The streaming service has extensive film and TV series offerings from India’s movie industry, but it’s not one-stop shopping.",987.8927972000002,25.17999199999997,0,0.0
2017-08-12,976.2999880000001,979.8599849999999,954.679993,956.919983,"The streaming service has extensive film and TV series offerings from India’s movie industry, but it’s not one-stop shopping.",987.9796972300002,25.17999199999997,0,0.0
2017-08-13,976.2999880000001,979.8599849999999,954.679993,956.919983,"The streaming service has extensive film and TV series offerings from India’s movie industry, but it’s not one-stop shopping.",988.0665972600001,25.17999199999997,0,0.0
2017-08-14,976.2999880000001,979.8599849999999,954.679993,956.919983,"The streaming service has extensive film and TV series offerings from India’s movie industry, but it’s not one-stop shopping.",988.1534972900001,25.17999199999997,0,0.0
2017-08-15,976.2999880000001,979.8599849999999,954.679993,956.919983,"The streaming service has extensive film and TV series offerings from India’s movie industry, but it’s not one-stop shopping.",988.24039732,25.17999199999997,0,0.0
2017-08-16,981.650024,986.4600220000001,973.2199710000001,978.179993,"In nearly tripling its debt to buy Whole Foods, the e-commerce behemoth is starting to look like a traditional retailer.// President Trump wrongly suggested, again, that Amazon does not pay taxes. The company paid $412 million last year and collects sales taxes in all states that levy them.",988.53989745,13.240050999999994,0,-0.033333333333333326
2017-08-17,981.650024,986.4600220000001,973.2199710000001,978.179993,"In nearly tripling its debt to buy Whole Foods, the e-commerce behemoth is starting to look like a traditional retailer.// President Trump wrongly suggested, again, that Amazon does not pay taxes. The company paid $412 million last year and collects sales taxes in all states that levy them.",988.7934973099999,13.240050999999994,0,-0.033333333333333326
